hoursperweek,age,education,maritalstatus,race,gender,nativecountry,income
0,0,1,0,1,1,1,418
0,0,1,0,1,1,1,1748
1,0,1,1,1,1,1,22100
0,1,0,1,1,1,1,35500
0,0,1,0,1,0,1,11010
1,1,1,1,1,1,1,57700
0,0,1,1,1,1,1,64900
0,0,1,1,1,1,1,61408
0,1,1,0,1,1,1,57649
1,0,1,1,1,1,1,48167
1,0,1,0,1,0,1,62200
0,0,1,0,1,0,1,4850
0,1,1,0,1,0,1,30362
0,1,1,0,1,1,1,45100
0,1,0,1,1,1,1,47587
0,1,1,0,1,0,1,5300
0,1,1,1,1,1,1,32093
0,0,1,1,1,1,1,47500
1,0,0,0,1,1,1,13810
1,1,1,1,1,1,1,97717
0,1,1,1,1,1,1,34922
0,1,1,1,1,1,1,3730
0,0,1,1,1,1,1,28060
1,0,1,0,1,1,1,19212
0,0,1,0,1,0,1,17012
0,1,1,0,1,1,1,42649
1,1,1,1,1,1,1,64998
0,0,1,0,1,1,1,13500
0,0,1,0,1,1,1,1308
1,1,1,1,1,1,1,16409
1,1,1,1,1,1,1,70764
1,0,1,1,1,1,1,81270
0,1,1,1,1,1,1,34422
1,1,1,1,1,1,1,89110
1,0,1,1,1,1,1,69453
0,1,1,0,1,1,1,25012
0,0,0,0,1,0,1,14212
0,0,1,0,1,1,1,14000
1,1,1,1,1,1,1,40300
0,1,1,0,1,1,1,5000
1,0,1,0,1,0,1,36110
1,0,1,0,1,0,1,35000
0,0,1,0,1,1,1,23000
0,0,1,0,1,1,1,15000
0,0,1,0,1,0,1,11025
0,0,1,0,1,1,1,23025
0,0,1,1,1,1,1,31103
0,1,1,1,1,0,1,24300
0,1,1,0,1,0,1,25611
0,1,1,0,1,0,1,54150
1,1,1,1,1,1,1,36821
0,0,1,0,1,0,1,8680
0,0,1,0,1,0,1,9517
0,1,1,1,1,0,1,36050
1,0,1,0,1,1,1,50800
0,1,1,1,0,1,0,13882
0,0,1,0,1,1,1,14000
1,1,1,0,1,1,1,21674
0,1,1,1,1,1,1,17220
1,1,1,1,1,1,1,70318
0,0,1,0,1,0,1,1405
0,0,0,0,1,1,1,1168
1,1,1,1,1,1,1,56303
1,1,1,0,1,1,1,55792
1,0,1,0,1,0,1,36792
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,68012
0,1,1,0,1,1,1,28801
1,1,1,0,1,0,1,23069
0,1,1,1,1,1,1,62500
0,0,0,0,1,0,1,3000
0,1,1,1,1,1,1,22000
0,0,1,0,1,0,1,6240
0,0,1,0,1,0,1,5200
0,1,0,1,1,1,1,46800
0,1,1,1,1,1,0,32280
0,1,1,0,1,1,1,69600
0,1,1,0,1,0,1,19071
1,1,0,0,1,0,1,5571
1,0,1,1,1,1,1,30265
0,1,1,1,1,1,1,27421
1,0,1,0,1,1,1,35159
1,0,1,1,1,1,1,27966
0,0,0,0,1,1,1,1000
0,1,1,0,1,1,1,21000
1,1,1,1,1,1,1,31516
0,0,1,0,1,1,1,15207
1,1,1,1,1,1,1,13148
0,0,1,0,1,0,1,1612
0,0,1,1,1,0,1,83450
1,0,1,1,1,1,1,50340
0,1,1,1,1,1,1,82044
0,1,1,1,1,1,1,23078
1,1,0,1,1,1,1,61075
1,1,1,1,1,1,1,7423
0,1,1,1,1,1,1,14177
1,0,1,0,1,1,1,20000
1,1,1,1,1,1,0,50842
1,1,1,1,1,1,1,62070
1,1,1,1,1,1,1,73395
0,0,1,0,1,0,1,5575
1,0,1,1,1,1,1,51029
0,0,1,1,1,0,1,18720
0,1,1,1,1,1,1,83188
1,1,1,1,1,1,1,66000
0,1,1,0,1,0,1,1352
1,0,1,0,1,1,1,8984
0,0,1,0,1,1,1,1900
0,0,1,1,1,1,1,56266
0,1,1,1,1,1,1,48445
0,1,1,1,1,0,1,21010
0,0,1,0,1,1,1,16200
0,0,1,0,1,0,1,2143
0,1,1,1,1,0,1,36430
0,0,1,0,1,0,1,17029
1,1,1,1,1,0,1,80050
0,0,1,1,0,0,0,31122
1,1,1,1,1,1,1,60010
1,1,0,1,1,1,1,18763
0,1,1,1,1,1,1,99999
0,1,0,0,1,1,1,12000
0,1,1,1,1,1,1,46503
0,0,1,0,1,1,1,19166
1,0,1,0,1,1,1,17166
1,1,1,0,1,1,1,62242
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,7000
0,0,0,0,1,0,1,7000
1,1,1,1,1,1,1,39940
0,0,1,1,1,1,1,53200
1,1,1,0,1,0,1,57214
0,1,1,1,1,1,1,88000
0,1,1,1,1,1,1,73020
0,0,1,1,1,1,1,23000
0,0,1,1,1,0,1,11151
0,1,1,0,1,0,1,37500
0,1,1,0,1,0,1,20000
0,0,1,0,1,1,1,1900
0,1,1,0,1,1,1,24410
1,0,1,0,1,0,1,18200
0,0,1,0,1,0,1,1560
0,0,1,0,1,0,1,41773
1,1,1,0,1,0,1,99999
1,0,1,0,1,0,1,20320
0,0,1,0,1,0,1,25100
0,0,0,0,1,0,1,8500
1,0,1,0,1,0,1,39400
1,1,1,0,1,1,1,70678
0,0,1,1,1,0,1,45072
1,1,1,0,1,1,1,34175
0,1,1,0,1,0,1,19960
0,0,1,0,1,0,1,21571
0,0,1,1,1,0,1,45261
0,0,1,1,1,0,1,39668
1,0,1,1,1,1,1,62020
0,1,1,0,1,0,1,5338
0,0,1,0,1,1,1,15000
0,0,0,0,1,0,1,8000
0,1,1,1,1,1,1,60678
0,1,1,1,1,1,0,91686
1,0,1,0,1,1,1,18060
0,0,1,0,1,1,1,16000
0,0,1,0,1,0,1,16578
1,0,1,0,1,0,1,3600
0,0,1,0,1,0,1,5442
0,0,1,0,0,1,1,45055
0,1,1,0,1,0,1,44848
0,1,1,0,1,1,1,8800
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,12407
0,0,1,0,1,0,1,15047
0,1,1,1,1,1,1,17140
0,1,1,1,1,1,1,24033
0,0,0,0,1,1,1,7432
0,1,1,1,1,1,1,67500
0,0,1,0,1,0,1,7950
0,0,1,0,1,1,1,3100
0,1,1,0,1,0,1,31050
1,0,1,1,1,1,1,62124
0,0,1,0,1,0,1,12050
0,0,1,0,1,0,1,12050
1,0,0,0,1,1,1,8000
1,0,1,0,1,0,1,14584
0,0,0,1,1,0,1,24222
0,1,1,0,1,0,1,38579
1,1,1,0,1,1,1,48000
1,1,1,1,1,0,1,88888
0,0,1,0,0,0,1,3500
1,1,1,0,1,1,1,28300
0,0,1,0,1,1,1,2680
0,0,1,0,1,1,1,3625
1,0,1,0,1,1,1,12349
0,0,1,0,1,0,1,5305
1,0,1,1,1,1,1,63650
0,1,1,1,1,1,1,71439
0,0,1,0,1,1,1,3744
1,0,1,0,1,1,1,48342
0,0,1,1,1,1,1,99999
0,1,1,1,1,1,1,87012
0,1,1,0,1,0,1,12232
0,1,0,1,1,1,1,26226
0,0,1,0,1,1,1,39100
1,1,1,1,1,1,1,50081
1,1,1,1,1,1,1,60860
1,1,1,1,1,1,1,91201
0,1,1,0,1,1,1,10230
0,0,1,0,1,0,1,26400
0,1,1,1,1,0,1,83188
0,0,1,1,1,0,1,84525
0,0,1,0,1,0,1,8780
1,0,1,0,1,0,1,24000
0,1,1,1,1,0,1,89300
0,0,1,0,1,0,1,48050
1,0,1,0,1,1,1,21600
0,0,1,1,1,1,1,99999
1,1,1,1,1,1,1,53808
1,1,1,0,1,1,1,53000
0,1,1,0,1,1,1,16030
0,1,1,1,1,1,1,38799
0,0,1,0,1,1,1,11500
0,1,1,0,1,0,1,2719
0,1,1,1,1,0,1,75069
0,1,1,1,1,1,1,59400
0,0,0,1,1,1,1,18958
1,1,1,1,1,1,1,99999
0,1,1,0,1,0,1,5812
0,1,1,0,1,1,1,5000
0,0,1,1,1,0,1,66493
1,0,1,0,1,1,0,23020
0,1,1,0,1,0,1,7179
0,1,1,1,1,0,1,11200
0,1,1,1,1,1,1,40648
1,1,1,0,1,1,1,21820
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,5964
0,0,1,1,1,1,1,30452
0,1,1,1,1,0,1,42002
0,1,1,1,1,0,1,53159
1,1,1,0,1,0,1,29348
1,0,1,0,1,0,1,12350
0,1,0,1,1,1,1,19000
1,0,1,0,1,0,1,30153
0,0,1,1,1,0,1,35000
0,1,1,1,1,1,1,45900
1,1,1,1,1,0,1,26213
0,0,1,1,1,1,1,34912
1,0,1,0,1,1,1,43877
1,0,1,0,1,0,1,43372
0,0,1,1,1,1,1,65020
1,1,1,1,1,1,1,42132
0,0,1,1,1,0,1,18900
0,1,0,1,1,1,1,10000
0,0,0,0,1,0,1,1500
0,1,1,0,1,0,1,18230
0,1,0,1,1,1,1,37200
0,0,0,0,1,1,1,10432
0,1,1,1,1,1,1,40023
0,1,1,0,1,1,1,2000
0,1,1,0,1,1,1,13437
0,0,1,0,1,1,1,2500
0,0,1,0,1,0,1,11000
0,0,1,0,1,1,1,27000
0,0,1,0,1,0,1,10000
1,1,1,1,1,1,1,45595
0,0,1,0,1,0,1,2045
0,1,1,1,1,0,1,49400
1,1,1,1,1,1,1,44544
1,1,1,0,1,0,1,37090
1,1,1,1,1,1,1,15072
1,0,1,0,1,1,1,24000
1,1,1,1,1,1,1,49539
1,1,1,1,1,1,1,96012
1,1,1,1,1,1,1,36163
0,1,1,0,1,1,1,18572
1,1,1,1,1,1,1,22001
0,1,1,1,1,1,1,42678
0,1,1,0,1,0,1,18457
0,0,1,1,1,0,1,22000
1,1,1,1,1,1,1,37301
0,1,1,0,1,0,1,16205
1,1,1,1,1,0,0,80254
0,1,1,0,1,0,1,2579
1,1,1,0,1,0,1,35021
0,0,1,1,1,0,1,22271
0,1,1,0,1,1,1,32100
0,1,1,1,1,0,1,56001
0,0,1,0,1,1,1,4077
0,0,1,0,1,1,1,9148
1,1,1,1,1,1,1,54001
0,0,1,0,1,1,1,14500
0,0,1,0,1,0,1,4100
1,1,1,1,1,1,1,99999
0,1,0,1,1,0,1,25004
0,1,1,0,1,0,1,21339
0,1,1,0,1,0,1,26749
0,1,1,0,1,1,1,13609
1,1,1,1,1,1,1,85900
1,0,1,1,1,1,1,21510
0,1,1,0,1,0,1,11622
0,1,1,1,1,1,1,77464
0,0,0,0,1,1,1,2774
0,0,1,0,1,0,1,9100
1,1,1,1,1,1,1,71510
0,0,1,1,1,0,1,64244
1,1,1,1,1,1,1,70269
0,1,1,1,1,1,1,48026
0,1,1,1,1,1,1,50200
1,1,1,1,1,1,1,26349
1,0,1,0,1,1,1,18664
0,0,0,0,1,1,1,16010
0,0,0,0,1,1,1,17000
1,1,1,1,1,1,1,45850
1,0,1,1,1,1,1,30400
0,1,1,1,1,1,1,39026
1,1,1,1,1,1,1,40417
0,1,1,1,1,1,1,49586
0,1,1,0,1,0,1,52509
0,0,1,1,1,1,1,61163
0,0,1,0,1,0,1,18010
1,1,1,1,1,1,1,76514
0,0,1,0,1,1,1,17000
1,1,1,1,1,1,1,45066
0,0,1,0,1,0,0,17355
0,1,1,1,1,1,1,28493
0,0,1,0,1,1,1,4916
1,0,1,0,1,1,1,8400
0,0,1,0,1,0,0,12000
0,0,1,1,1,1,1,18750
1,0,1,1,1,1,1,72318
0,0,1,1,1,1,1,22000
1,0,1,1,1,1,1,46800
1,0,1,1,1,1,1,54121
0,1,1,0,1,1,1,1980
1,1,1,1,1,1,1,58300
1,0,1,1,1,1,1,76863
1,1,1,0,1,1,1,35390
0,1,1,0,1,1,1,1700
1,0,1,1,1,1,1,39010
0,1,1,1,1,0,1,48396
0,0,1,1,1,0,1,30437
1,1,1,0,1,0,1,1000
0,1,1,1,1,1,1,32760
0,1,1,1,0,1,0,28474
1,0,1,0,1,0,1,25581
1,1,1,0,1,1,1,25042
1,1,1,1,1,1,1,71032
0,0,1,0,1,1,1,15700
0,0,1,0,1,0,1,4198
0,1,1,1,1,1,1,49800
1,1,1,1,1,1,1,25851
1,0,1,0,1,1,1,7800
0,0,0,0,1,0,1,1100
0,1,0,1,1,1,1,27335
0,0,1,0,1,1,1,1088
1,0,1,0,1,0,1,15050
0,0,1,1,1,1,1,14485
1,0,1,1,0,1,0,38350
1,1,1,1,1,1,1,25320
0,1,1,1,1,0,1,22997
0,0,0,0,1,0,1,4001
1,0,1,1,1,1,1,31500
0,1,1,1,1,0,1,22754
0,0,1,1,1,1,1,73670
0,1,1,0,1,0,1,1530
1,1,1,0,1,0,1,30900
1,1,1,0,1,1,1,42400
0,1,1,1,1,1,1,19029
1,1,1,1,1,1,1,53341
0,0,0,0,1,1,1,3548
0,1,1,1,1,1,1,70105
0,0,1,1,1,1,1,30580
0,0,1,1,1,0,1,52017
0,0,1,0,1,1,1,34500
1,0,1,0,1,0,1,16010
0,1,1,0,1,0,1,21000
0,0,1,0,1,0,1,3000
0,0,0,0,1,1,1,1932
0,0,1,0,1,0,1,11750
0,1,1,0,1,0,1,47860
1,1,0,0,1,1,1,38000
0,0,1,0,1,0,1,7000
0,1,1,1,1,1,1,46540
0,0,1,0,1,0,1,3000
0,0,1,0,1,0,1,2000
0,1,1,0,1,0,1,32200
0,1,1,1,1,1,1,55303
0,0,1,1,1,1,1,26000
0,0,1,1,1,1,1,35742
0,1,1,1,1,1,1,99999
1,0,1,1,1,1,1,54600
0,1,1,0,1,0,1,12788
0,1,1,1,1,1,1,84360
1,1,1,1,1,1,1,60924
0,0,1,0,1,1,1,2338
0,0,1,0,1,1,1,12168
0,1,0,1,1,1,1,7870
0,1,1,0,1,0,1,12000
0,0,1,0,1,1,1,35200
0,1,0,1,1,0,0,44520
0,0,0,0,1,1,1,6000
1,1,1,1,1,1,1,50100
0,0,1,0,1,1,1,8005
0,0,1,1,1,0,1,27960
0,1,1,1,1,1,1,9635
0,1,1,1,1,1,1,33300
0,0,1,1,1,0,1,14040
0,1,1,1,1,0,1,89170
1,1,1,1,1,1,1,28040
0,0,1,1,1,1,1,29450
0,0,1,1,1,1,1,37830
0,1,1,0,1,0,1,36397
1,0,1,0,1,1,1,51540
1,1,1,1,1,1,1,71714
0,0,1,0,1,1,1,10782
1,1,1,0,1,0,1,27300
0,1,1,1,1,1,1,38813
0,0,1,1,1,1,1,72050
1,1,1,1,1,1,1,61018
0,1,1,1,1,0,0,29001
1,1,1,0,1,1,1,31647
0,1,1,0,1,0,1,43925
0,1,1,1,1,1,1,45498
1,0,1,1,1,1,1,41920
1,0,1,1,1,1,1,55855
1,1,1,0,1,0,1,7542
0,0,1,0,1,1,1,19443
0,1,1,1,1,1,1,98020
1,1,1,1,1,1,1,30200
0,1,1,1,1,1,1,56876
1,1,1,0,1,0,1,38982
1,1,1,1,1,1,1,24661
1,0,1,1,1,1,1,39075
0,1,1,1,1,0,1,47700
0,0,1,0,1,1,1,10940
0,1,1,1,1,1,1,26180
0,0,1,0,1,0,1,8571
0,1,1,0,1,1,1,17560
0,1,0,1,1,0,1,33511
0,1,1,1,1,0,1,87148
0,1,1,1,1,0,1,25047
0,0,1,0,1,0,1,4491
0,1,0,0,1,0,1,14781
0,0,1,0,1,1,1,14491
0,0,1,0,1,1,1,11410
0,0,1,0,1,1,1,798
0,1,1,1,1,1,1,48520
0,1,1,1,1,0,1,35656
0,0,1,0,1,1,1,11601
0,0,1,0,1,1,1,15001
0,1,1,1,1,1,1,9724
0,0,1,0,1,0,1,5560
0,0,0,0,1,1,1,10550
0,1,0,0,1,1,1,3407
0,1,1,1,1,0,1,32861
1,0,1,0,1,1,1,28500
0,1,1,1,1,1,1,29322
1,1,1,0,1,1,1,7000
0,0,0,0,1,1,1,3300
1,0,1,1,1,1,1,37780
1,0,1,0,1,1,1,17165
1,0,1,0,1,0,1,21956
0,0,1,1,1,0,1,85388
0,0,1,1,1,1,1,49100
0,1,1,1,1,1,1,45321
1,1,1,1,1,1,1,42536
0,0,0,0,1,0,1,4066
1,0,1,1,1,1,1,24501
0,1,1,1,1,0,1,63504
0,0,1,1,1,1,1,36510
1,0,1,1,1,1,1,31414
0,1,0,0,1,0,1,15000
0,1,1,0,1,1,1,20000
0,0,1,1,1,1,1,28000
0,0,1,1,1,1,1,30320
0,0,1,1,1,0,1,31000
0,1,1,0,1,0,1,42025
1,1,1,1,1,1,1,11008
1,0,1,0,1,1,1,2500
0,0,1,0,1,0,1,28174
0,1,1,0,1,1,1,23142
0,1,1,1,1,1,1,47890
0,0,0,1,1,0,1,42000
1,1,1,0,1,1,1,77153
0,0,1,1,1,1,1,42420
0,0,1,1,1,1,1,40400
0,1,1,1,1,1,1,15000
0,1,1,0,1,1,1,16158
0,1,1,1,1,0,1,99999
0,0,1,0,1,0,1,1838
0,1,1,0,1,1,1,8820
0,1,1,1,1,1,1,28028
0,1,1,1,1,0,1,1396
0,1,1,1,1,1,0,58400
0,1,1,0,1,0,1,30044
0,1,1,0,1,0,1,1907
0,0,1,0,1,1,1,8564
0,0,1,1,1,1,1,54400
0,1,1,1,1,1,1,47777
0,0,1,0,1,1,1,18642
1,1,1,1,1,1,1,29797
0,1,1,1,1,0,1,88850
0,0,1,0,1,0,1,35042
0,0,1,0,1,1,1,20005
0,0,1,0,1,0,1,18542
0,1,1,0,1,0,1,26033
0,1,1,0,1,1,1,15009
0,0,0,1,1,0,1,3201
1,1,1,0,1,1,0,7200
1,1,1,0,1,1,1,95526
0,1,1,1,1,1,1,20170
1,1,0,1,1,1,1,32300
0,0,1,0,1,1,1,10000
0,1,1,1,1,0,1,22623
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,125
0,0,0,0,1,1,1,2789
0,1,0,1,1,1,1,7914
0,0,1,0,1,1,1,22630
0,0,1,0,1,1,1,27200
0,1,1,0,1,1,1,8580
1,1,1,1,1,0,1,56103
0,0,1,0,1,0,1,33000
0,0,1,0,1,1,1,18296
0,0,1,0,1,1,1,4000
1,0,1,1,1,1,1,98100
0,0,1,1,1,0,1,58300
0,1,1,1,1,1,1,60001
0,1,1,1,1,1,1,5000
1,1,1,0,1,1,1,77766
0,0,1,0,1,1,1,7000
0,1,1,1,1,1,1,71920
0,0,1,0,1,0,1,4200
1,1,1,0,1,1,1,99999
1,1,1,0,1,1,1,54240
1,0,1,0,1,0,1,28040
1,0,1,0,1,1,1,39107
0,0,1,0,1,0,1,6107
0,0,1,0,1,1,0,8002
0,0,1,1,1,0,0,1916
0,1,1,1,1,1,0,27744
0,0,1,0,1,0,0,20000
0,0,1,0,1,1,0,738
0,0,1,0,1,1,0,15600
1,1,1,1,1,1,1,38525
0,0,1,0,1,0,1,9005
0,0,1,0,1,1,1,15982
0,0,1,0,1,0,1,14602
0,0,1,0,1,1,1,16000
1,1,1,1,1,1,1,99999
1,1,1,0,1,1,1,90020
0,0,1,0,1,0,1,3010
1,1,1,1,1,1,1,71173
0,1,1,0,1,1,1,47777
0,1,1,0,1,0,1,32676
0,1,1,1,1,1,1,91250
0,1,1,0,1,0,0,55200
1,1,1,0,1,1,1,20000
1,1,1,0,1,1,1,99999
0,1,1,0,0,1,1,33010
0,0,1,0,1,1,1,67350
0,1,1,1,1,1,1,24400
0,1,0,0,1,0,1,12500
0,0,0,0,1,1,1,11000
0,1,1,0,1,0,1,99999
0,1,1,0,1,0,1,8740
0,1,1,0,1,1,1,11440
0,0,1,0,1,1,1,2400
1,1,1,1,1,1,1,32040
0,0,1,0,1,1,1,5355
0,0,0,0,1,0,1,3010
0,1,1,0,1,0,1,14006
0,0,1,0,1,1,1,6000
0,1,1,1,1,1,1,94098
1,0,1,0,1,1,1,6886
0,0,0,0,1,0,1,2300
0,0,0,0,1,1,1,7980
1,0,0,1,1,1,1,58002
0,0,1,1,1,1,1,22000
1,1,1,0,1,1,1,28225
0,1,1,0,1,0,1,22978
0,1,1,1,1,1,1,58202
1,0,1,0,1,1,1,64750
0,0,1,1,1,1,1,20961
1,0,1,1,1,1,1,61220
0,1,1,1,1,1,1,58000
0,0,1,0,1,0,1,17440
0,1,1,0,1,1,1,81120
0,0,1,0,1,0,1,31500
0,1,1,0,1,0,1,9360
0,0,1,0,1,1,1,18572
0,0,1,1,1,0,1,31690
0,0,1,0,1,1,1,11000
1,1,1,0,1,1,1,99999
0,0,1,0,1,1,0,20005
1,1,1,0,1,0,1,30035
0,0,1,0,1,1,1,4460
1,1,0,1,1,1,1,34367
0,0,1,0,1,0,0,14560
0,0,1,0,1,0,1,30600
0,1,1,0,1,1,1,33925
0,1,1,1,1,0,1,12000
0,1,0,1,1,1,1,14001
0,0,1,1,1,1,1,82546
1,0,1,0,1,1,1,35020
1,1,1,0,1,1,1,37500
0,1,1,1,1,1,1,45801
0,1,0,1,1,1,1,15860
0,0,1,0,1,1,1,5000
0,1,0,0,1,0,1,26000
0,0,1,1,1,1,1,42081
0,1,1,1,1,1,1,65300
1,0,1,0,1,1,1,43100
1,1,1,1,1,1,1,34070
0,0,1,0,1,1,1,16202
0,0,1,0,1,0,1,11035
0,0,1,0,1,1,1,13200
0,0,1,0,1,1,1,23800
0,1,1,1,0,1,0,50072
0,1,1,0,1,1,1,9086
0,1,1,0,1,1,1,34200
1,1,1,1,1,1,1,11058
0,1,0,0,1,1,1,24000
1,1,1,0,1,0,1,70649
0,1,1,1,1,1,1,71987
0,0,1,1,1,1,1,56670
1,1,1,0,1,1,1,25900
1,0,1,1,1,1,1,58702
1,0,1,1,1,1,0,46000
0,1,1,1,1,0,1,54330
0,1,1,1,1,1,1,44568
0,1,1,0,1,1,1,22150
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,8700
0,0,0,0,1,1,1,1221
0,1,1,1,1,1,1,33145
0,0,1,0,1,1,1,23098
0,0,1,0,1,0,1,8438
0,0,1,0,1,1,1,5000
0,0,0,0,1,1,1,4032
0,1,1,1,1,1,1,53000
0,0,0,0,1,0,1,8280
0,0,1,0,1,1,1,18720
0,1,1,1,1,0,1,99999
0,1,1,0,1,0,1,28594
0,1,1,1,1,1,1,53000
0,0,1,0,1,0,1,45025
0,0,1,0,1,0,1,14525
1,1,1,1,1,1,1,65250
0,0,1,0,1,1,1,4400
0,1,1,0,1,0,1,45724
0,1,1,0,1,1,1,46652
1,1,1,0,1,1,1,30000
0,1,0,0,1,1,1,40288
1,1,1,1,1,1,1,29433
0,0,1,0,1,1,1,12300
1,1,1,1,1,1,1,83188
0,0,1,0,1,0,1,61564
0,0,1,1,1,1,1,39902
0,0,1,1,0,1,0,50120
0,1,0,0,1,1,1,30034
1,0,1,1,1,0,1,32511
1,1,1,1,1,1,1,46850
1,1,1,1,1,1,1,54750
1,0,1,1,1,1,1,42000
1,1,1,1,1,1,1,71112
0,0,1,0,1,1,1,12164
0,1,1,1,1,1,1,85000
0,0,1,1,1,1,1,28000
0,1,1,1,1,1,1,42311
0,0,1,0,1,1,1,3600
0,0,1,0,1,0,1,17114
0,1,1,0,0,1,1,64587
0,0,1,1,0,1,0,49041
0,0,0,0,1,1,0,11800
1,0,0,0,1,0,0,1604
0,1,1,0,1,1,0,34042
1,0,1,1,1,1,1,97155
0,1,1,1,1,1,1,54125
1,1,1,0,1,1,1,45160
1,1,1,0,1,0,1,29060
0,1,1,0,1,0,1,32525
1,1,1,1,1,1,1,62300
0,0,1,0,1,0,1,3052
0,0,1,0,1,0,1,18900
0,1,1,1,1,0,1,5250
0,0,1,0,1,1,1,11440
0,1,1,1,1,1,1,66200
0,0,1,0,1,1,1,31250
0,1,1,0,1,0,1,6660
0,1,1,1,1,1,1,77415
0,0,1,0,1,0,1,34040
0,0,0,0,1,1,1,20800
0,1,0,0,1,0,1,18008
0,0,1,0,1,1,1,35007
0,0,1,0,1,0,1,20000
0,1,1,1,1,1,1,65600
0,1,1,1,1,1,1,89488
1,1,1,1,1,1,1,72000
0,0,1,0,1,1,1,1200
0,0,1,0,1,1,1,2000
0,0,1,0,1,0,1,3500
1,1,1,1,1,1,1,80896
0,0,1,0,1,1,1,2500
0,0,1,1,1,1,1,94394
1,1,1,0,1,0,1,99999
0,1,1,1,1,0,1,57800
0,1,1,0,1,1,1,30077
0,0,1,0,1,1,1,30125
0,0,1,0,1,0,1,21049
1,1,1,1,1,1,1,66924
0,1,1,1,1,1,0,48000
0,1,1,1,1,0,1,60800
0,1,1,0,1,0,0,21080
1,0,1,0,1,0,1,13000
0,1,1,0,1,1,1,28214
0,1,0,0,1,1,1,18572
0,0,1,1,1,1,1,25891
0,0,1,0,1,1,1,1700
0,0,1,0,1,1,1,7060
0,1,1,1,1,1,1,60858
1,0,1,0,1,1,1,10781
0,0,1,1,1,1,1,74600
1,1,1,1,1,1,1,99999
0,0,1,0,1,1,1,3430
0,0,1,0,0,0,1,3380
1,1,1,0,1,1,0,32815
0,1,1,0,1,1,1,20070
0,1,1,1,1,1,1,34220
1,1,1,0,1,0,1,44075
0,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,67569
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,10937
0,1,1,0,1,0,1,29771
0,1,0,0,1,1,1,15000
0,0,1,0,1,1,1,20800
0,1,0,1,1,1,0,30000
0,0,1,0,1,0,1,2400
0,0,1,0,1,1,1,15000
0,0,1,0,1,1,1,44174
0,0,1,1,1,1,1,55500
0,1,0,0,1,1,1,16354
0,0,1,1,1,1,1,16563
0,1,1,1,1,1,1,60478
0,0,1,0,1,0,1,2000
0,1,1,0,1,0,1,34145
0,0,1,0,1,1,1,6000
0,0,0,0,1,0,1,1200
1,1,1,1,1,1,1,49754
0,0,1,0,1,1,1,4354
0,1,0,1,1,1,0,33660
1,0,1,0,1,1,0,50200
0,0,1,0,1,1,1,15520
0,0,0,0,1,1,0,21088
0,1,1,1,1,1,1,25764
1,0,1,1,1,1,1,51020
0,1,0,0,1,0,0,17200
0,0,1,0,1,1,0,20000
1,1,1,0,1,0,1,55202
1,1,1,1,1,1,1,29421
0,0,0,0,1,1,1,2000
0,1,1,1,1,1,1,41880
0,1,0,0,1,1,1,41150
0,0,1,0,1,0,1,20000
1,1,1,0,1,0,1,33024
0,0,1,0,1,1,1,11999
1,1,1,1,1,1,1,72200
0,0,1,0,1,1,1,2174
1,1,1,1,1,1,1,72344
0,0,1,0,1,0,1,11200
1,1,1,1,1,1,1,55100
1,1,1,1,1,1,1,99999
0,1,0,1,1,1,1,10080
0,1,0,0,0,0,1,25446
0,0,1,0,0,0,1,7467
0,1,0,0,1,1,1,5040
0,0,1,1,1,0,1,43434
1,1,1,0,1,0,1,47330
0,0,1,0,1,0,1,21010
0,0,1,1,1,1,1,84238
1,1,1,1,1,1,1,50000
1,1,1,1,1,1,1,12901
0,1,1,0,1,0,1,28428
1,0,1,0,1,1,1,11241
0,0,1,0,1,0,1,8733
0,1,1,0,1,0,1,47380
0,0,0,0,1,1,1,3500
1,1,1,1,1,1,1,69150
0,0,1,0,1,0,1,2520
0,0,0,0,1,1,1,1120
0,1,1,1,1,1,1,30202
0,1,0,0,0,0,0,16000
0,0,0,0,0,1,0,52374
0,1,0,0,0,1,0,16640
1,0,1,1,1,1,1,38662
1,1,0,1,1,0,0,13200
0,0,0,0,1,1,0,2700
0,0,1,1,1,1,1,34000
0,0,1,1,1,1,1,24743
0,1,0,1,1,1,1,16647
1,0,1,0,1,1,1,29000
0,0,1,0,1,1,1,71200
0,0,1,0,1,0,1,56050
0,1,1,0,1,1,0,79883
1,1,1,0,1,0,0,41000
0,1,1,0,1,1,1,9500
0,1,1,1,1,1,1,54000
0,0,1,0,1,0,1,3530
1,0,1,0,0,1,1,5409
0,1,0,1,1,1,1,17186
0,0,1,0,1,1,1,8628
1,1,1,1,1,1,1,43989
0,1,1,1,1,0,1,26150
1,0,1,1,1,1,1,66050
1,1,1,0,1,0,1,24080
0,0,1,0,1,1,1,15120
0,0,1,0,1,0,1,14332
0,1,1,1,1,1,1,52300
0,1,1,0,1,0,1,19721
0,0,1,0,1,1,1,12011
0,1,1,0,1,0,1,64358
